driverId,week,hours-logged,miles-logged
108,25,67,1700
48,51,62,700
108,41,62,2900
105,38,64,1000
96,17,65,2400
82,27,64,3000
79,43,61,1600
88,19,79,1800
49,34,58,100
102,2,71,600
86,10,70,2700
71,13,61,400
28,52,75,1300
39,39,66,1800
32,32,67,500
18,10,79,3900
43,39,54,200
96,43,71,1300
33,50,60,4000
17,27,64,3100
67,52,56,3500
85,51,52,3000
103,46,53,3700
102,8,80,1200
33,47,67,300
46,6,80,300
95,35,76,2200
58,25,51,1500
50,40,56,1700
20,3,51,2600
83,9,66,400
45,45,71,3900
26,8,56,4000
75,27,66,1700
74,2,60,1800
28,42,54,2500
100,18,77,3800
82,47,75,3800
22,47,56,2400
102,25,73,1100
68,2,50,100
43,48,76,3000
79,23,72,2100
61,20,71,2000
87,12,64,1300
106,25,76,2800
87,48,75,3600
21,27,54,1400
69,44,61,1900
64,49,68,1900
41,18,71,2300
12,41,51,400
16,29,64,1500
48,24,72,3200
21,50,64,3800
37,17,52,1100
62,34,52,1500
46,48,53,2800
73,3,72,3900
73,16,73,2800
44,43,68,200
100,1,75,600
76,36,57,2300
72,6,53,3600
42,27,62,600
67,35,63,1400
99,40,66,2200
14,40,68,200
29,44,73,3200
48,23,64,3400
93,23,80,1200
103,27,58,1000
81,33,56,3800
96,28,74,1800
57,11,72,3300
17,24,54,2900
105,33,64,1400
71,34,68,1100
93,15,63,1200
15,3,63,1200
39,10,70,3700
22,37,71,3900
22,31,75,1900
67,4,65,2800
58,35,75,1200
92,45,67,1700
88,45,76,3000
55,22,78,3200
72,10,63,2300
61,19,63,2400
13,44,70,3700
14,35,79,3700
25,1,74,1700
107,9,70,3500
69,29,60,1400
15,30,77,2000
16,11,57,1800
66,10,52,2800
85,39,77,2000
95,39,78,2500
80,49,52,1400
17,43,52,2300
37,4,74,3400
72,30,78,3200
52,13,61,1200
47,12,73,4000
10,16,52,3900
58,7,66,1200
93,1,54,1700
36,2,52,3800
101,49,52,400
15,6,75,2200
41,25,67,1100
106,17,69,3800
64,26,51,800
53,11,57,2500
99,29,69,2500
88,48,76,2100
26,7,60,100
106,31,66,2400
25,17,61,1100
79,25,78,1900
69,10,74,2100
79,35,67,3100
50,52,67,900
70,8,63,2400
35,21,64,1700
53,17,79,3000
76,49,66,2100
60,44,64,1100
16,44,64,200
100,37,51,1700
64,30,66,3000
106,13,60,1500
30,14,74,3800
64,14,64,3200
91,49,75,1100
91,39,69,3000
44,26,73,700
73,11,57,2100
46,18,59,3000
53,46,59,2900
61,50,54,3600
97,35,77,3600
31,8,74,2900
52,32,60,1000
31,11,54,400
91,50,62,2500
21,49,72,200
107,11,50,2000
16,10,52,3200
86,37,80,2400
75,26,79,2300
47,14,60,800
90,17,62,3700
26,33,64,400
88,44,52,2200
54,21,74,400
56,19,76,200
36,27,69,1300
36,44,54,2100
67,31,54,900
90,18,53,1400
103,30,50,300
76,20,64,800
74,15,62,1700
11,13,62,3000
89,41,70,3400
50,52,69,3700
47,10,51,4000
104,7,65,3800
99,14,50,3900
47,10,67,1500
69,9,73,0
14,31,79,3100
84,38,59,2500
25,49,63,2600
14,47,65,0
72,24,75,3700
37,21,76,3300
78,36,50,500
41,2,64,1100
13,28,71,2500
32,23,52,2500
30,39,53,1100
98,43,61,2000
33,26,72,2600
16,27,77,2300
40,19,79,3700
21,31,78,1700
11,50,54,0
29,12,73,1100
101,2,57,3800
70,49,63,3400
42,6,72,2000
86,18,62,1000
24,19,77,2200
59,46,60,3800
31,5,58,1100
31,8,58,3400
34,1,58,1000
69,52,58,700
85,37,71,3300
20,49,57,500
48,28,60,2100
55,40,51,400
84,3,74,600
70,22,55,1800
22,34,78,1100
25,33,64,2400
72,3,79,2500
106,14,55,900
24,17,52,2600
42,12,80,1100
43,5,79,3200
36,13,75,2400
95,21,79,600
69,43,56,1300
86,30,53,3700
72,21,66,900
44,17,69,3700
96,28,78,2900
102,24,68,1000
16,8,51,2200
58,34,51,3300
29,24,65,3200
17,29,52,700
108,39,71,3000
109,40,74,600
47,39,76,2600
80,25,63,3000
48,25,76,3300
86,48,53,2900
30,36,80,2100
30,35,71,1000
72,43,57,900
101,12,52,700
81,32,74,400
106,16,74,1300
14,47,57,800
42,5,50,1700
59,23,55,2800
65,17,69,1300
41,28,74,200
64,5,62,1600
99,49,74,2000
107,9,72,3700
95,52,56,300
89,33,57,1100
53,35,67,4000
102,24,75,1700
42,36,71,1700
84,48,65,3100
37,48,71,3500
53,15,68,900
71,42,79,2300
104,49,52,3000
43,21,71,4000
32,36,62,1600
17,51,67,500
25,13,68,2900
17,23,62,700
56,29,79,1200
18,33,79,800
67,10,61,2100
56,50,64,100
100,52,78,400
17,22,58,1900
49,5,64,3100
83,20,72,1200
43,30,67,1100
87,16,72,500
70,22,50,1200
87,51,55,1800
88,32,59,2600
103,27,55,100
83,47,63,2200
96,11,63,3400
49,29,78,3500
41,23,75,800
52,48,62,1200
47,45,80,200
51,17,54,300
53,34,78,3300
41,25,60,1400
92,27,57,3500
24,4,56,3000
73,18,76,2500
13,52,72,4000
66,35,61,3000
24,45,75,2000
103,45,68,1900
73,42,78,0
39,30,66,2400
16,14,67,900
81,33,55,200
57,15,50,3400
45,2,77,2500
33,42,53,4000
45,43,71,0
52,51,74,3800
37,19,73,3300
60,28,79,4000
29,16,57,3400
44,25,62,0
22,12,62,200
51,49,57,1500
109,4,80,0
33,16,54,2800
62,46,72,3100
62,10,70,500
69,9,67,3300
69,30,77,200
81,3,53,2900
32,16,78,2000
72,44,52,600
105,32,77,900
33,29,54,1900
86,37,59,3700
23,41,59,1500
38,18,64,1600
102,40,73,0
27,48,67,700
81,23,79,900
80,24,57,3800
58,6,61,1000
109,38,50,1800
59,39,76,2700
62,16,67,3900
92,12,58,3700
46,51,80,3900
61,43,56,500
82,44,67,4000
90,8,67,1400
82,15,67,3000
72,34,73,2100
46,7,66,300
35,37,66,1900
38,17,78,3600
40,16,67,1200
82,45,53,1600
105,33,60,1200
18,4,71,1800
18,51,76,3800
22,37,53,3300
60,18,57,1500
81,47,74,2900
33,5,80,300
58,3,69,700
55,21,56,3200
42,44,71,1100
49,5,51,1100
45,33,74,2300
39,1,63,1500
24,14,70,3600
73,52,60,2600
99,36,54,1800
17,45,60,2900
103,48,73,100
89,48,51,1200
109,36,71,2200
85,33,64,300
79,19,63,1600
40,46,74,1400
33,23,72,2200
24,41,60,600
57,9,73,3700
33,8,59,2000
82,47,74,1900
48,4,59,1500
101,5,56,100
24,50,71,300
41,13,53,2000
70,37,52,3100
19,11,74,3000
88,17,80,1900
105,4,75,2200
32,6,54,1300
82,37,77,3600
83,13,74,1100
21,38,62,1300
69,29,65,3600
90,22,61,2000
55,4,52,2100
45,39,76,3400
67,7,53,2700
38,32,61,1700
46,43,52,1500
53,7,58,3800
100,48,53,1600
73,4,59,1000
22,6,78,4000
67,3,57,1700
64,18,75,1200
27,26,59,2600
84,42,71,2800
36,37,55,2200
73,15,71,3500
47,52,73,400
40,40,67,1400
52,21,66,2400
29,7,54,1500
75,1,63,2300
82,20,50,1700
29,22,65,1000
99,39,52,1600
72,31,73,300
46,15,58,700
91,15,58,3300
38,44,71,1600
98,35,54,3300
81,19,79,3000
48,46,54,1200
32,17,67,1800
49,50,74,2600
59,46,59,600
69,9,61,3100
33,40,63,1600
57,4,59,1400
26,38,71,3000
59,46,60,100
91,43,73,1200
23,21,51,1300
47,32,56,1400
105,6,66,1900
106,17,79,1700
74,33,62,500
35,11,61,0
105,26,58,2700
66,37,78,2500
79,21,54,1500
103,20,63,2000
86,51,77,2100
26,26,52,3900
46,12,58,800
103,13,58,3200
39,39,71,200
80,27,62,500
40,29,64,1700
98,23,68,800
84,36,75,3300
91,51,64,1000
82,25,67,2900
22,11,72,4000
39,48,79,700
93,3,65,1400
68,50,54,2700
97,48,77,700
99,32,70,3900
85,41,66,2000
48,30,60,1700
80,47,76,1900
30,5,76,3900
107,22,78,1600
70,12,80,0
34,24,73,2800
41,52,61,1300
76,25,64,1800
28,5,68,2500
60,28,78,500
65,44,68,1100
14,15,64,2800
60,18,51,900
67,25,79,200
85,41,79,3100
61,44,69,0
80,17,74,1900
52,4,72,3300
102,13,70,2200
50,16,51,4000
75,40,58,4000
80,45,64,0
47,4,53,3600
65,48,65,2200
39,49,66,1800
95,31,50,2400
36,19,79,1200
48,28,50,3800
18,23,55,300
37,51,69,700
58,18,57,3200
30,4,56,2000
36,14,79,2800
19,40,58,900
17,10,55,300
86,31,54,3400
76,17,54,1800
68,44,70,3800
90,24,78,1300
57,5,75,3400
106,32,52,3400
31,21,54,1700
79,47,78,3900
20,14,60,1700
88,19,60,4000
64,36,53,3600
27,15,54,400
68,16,63,800
15,3,71,1200
40,3,62,4000
61,16,76,3400
53,40,60,2500
97,52,54,3300
63,16,52,2700
41,41,56,2500
59,33,78,800
23,50,54,700
37,24,58,3000
94,17,74,2000
95,20,55,2900
94,40,58,2000
80,37,70,1100
61,13,80,1900
94,16,71,2600
12,28,60,3500
51,30,52,1800
94,36,61,4000
72,48,68,3100
97,18,50,300
93,45,78,3000
25,9,59,1700
10,19,77,400
62,33,72,1200
96,22,76,2100
90,29,79,2400
68,4,50,900
101,24,50,3900
14,27,74,2500
73,38,80,4000
39,16,56,2000
47,44,66,1600
43,51,53,200
29,43,79,2700
37,14,60,400
19,29,80,3100
31,35,62,4000
77,1,62,1300
37,42,60,1600
17,52,80,1500
34,19,60,400
42,8,65,1000
74,50,52,700
48,40,65,2600
88,13,54,3900
60,45,50,3500
21,39,80,2200
27,38,54,0
65,5,66,3600
96,2,63,700
106,49,68,3200
51,10,51,3800
106,6,50,1100
95,14,79,700
47,2,50,2100
14,10,77,2000
93,39,77,400
30,50,58,200
13,28,58,2500
58,34,74,200
29,26,78,1200
88,43,80,2800
71,46,58,1400
91,10,66,1800
95,35,58,700
42,8,74,1700
74,12,78,2600
22,19,50,4000
94,15,65,3900
32,12,73,3000
88,43,69,1700
93,14,69,800
52,4,60,2900
92,27,68,1900
73,33,50,400
54,34,64,4000
108,42,61,2100
35,9,62,1800
24,8,53,2000
33,39,69,2300
81,50,69,3800
69,42,62,3900
61,34,69,2200
42,20,56,1800
12,2,63,1100
40,50,79,1600
32,28,79,1300
45,21,63,500
83,19,73,0
107,2,55,200
11,36,76,2100
96,4,51,3300
41,29,52,900
76,21,75,500
65,26,52,2900
48,46,59,2200
76,7,75,2100
13,47,75,1200
37,19,71,1200
42,29,60,1300
39,19,78,3400
104,42,57,800
12,52,64,2000
44,9,72,300
32,20,70,1000
19,47,63,900
19,3,71,300
102,6,74,3700
11,31,56,2600
27,7,63,2400
12,45,76,800
89,21,68,2100
64,18,76,1700
11,23,50,2700
98,42,67,400
103,17,79,3200
12,42,64,3900
78,52,50,3800
30,2,69,3300
109,50,55,2500
107,11,65,2000
72,5,68,3300
29,21,79,1400
72,29,51,3600
44,25,72,500
109,11,70,1800
71,23,54,3900
57,52,66,300
43,30,52,2800
89,49,77,3600
20,9,67,1500
42,40,55,2800
17,4,60,1100
94,50,74,1800
64,37,73,2800
52,45,61,2900
78,33,68,1800
14,6,53,2900
58,17,66,2400
26,31,76,3200
67,4,68,2700
103,17,50,1500
20,43,58,800
67,29,76,1500
76,34,66,1500
23,1,60,2300
75,41,67,2200
48,5,54,4000
109,39,60,1400
81,49,74,3500
46,46,66,1200
77,6,78,3700
94,48,73,2400
40,3,71,1100
28,35,73,800
82,24,68,900
53,20,72,3800
30,47,67,200
75,34,54,1300
28,35,51,1000
106,31,74,3900
99,3,56,100
71,10,71,1900
31,25,66,2800
92,26,66,2500
87,3,74,2700
84,22,58,500
25,30,71,2700
47,18,70,1800
102,33,71,3200
109,18,51,1900
73,23,61,1900
83,8,52,1200
107,11,72,2100
45,52,58,3900
35,34,54,1400
64,7,66,900
74,10,53,900
90,48,65,3300
33,27,80,2900
60,43,71,700
17,3,72,200
13,49,53,2400
64,5,54,3700
42,9,69,3900
37,23,73,2000
76,35,62,3300
12,17,63,1600
59,9,73,3400
50,49,50,3300
72,45,67,500
14,52,80,1300
83,7,69,3500
35,48,79,100
31,16,74,2600
43,2,53,300
96,24,76,1100
26,36,69,3700
37,14,63,3400
21,1,73,2300
83,51,69,1900
105,17,50,800
68,47,50,900
106,51,68,700
79,19,80,2000
105,33,55,2900
100,37,75,1000
48,1,63,400
18,18,74,400
76,47,71,3800
12,32,68,2400
72,31,64,3400
72,19,74,3200
48,43,50,2200
43,39,75,2600
79,1,77,2400
30,31,70,1800
59,26,64,400
14,9,68,1200
105,22,72,3900
26,29,62,1200
108,2,59,3500
85,47,50,2700
105,2,69,800
102,11,80,1700
79,49,58,3600
61,21,76,2400
55,33,54,2400
78,4,78,3700
76,28,65,600
12,16,52,100
103,17,59,4000
80,13,77,1200
81,40,78,1600
56,21,70,200
50,13,78,2500
74,1,50,1900
86,25,58,2200
95,28,72,1700
93,4,72,3100
41,25,67,3700
97,14,56,0
73,49,79,2700
45,30,63,3500
50,43,64,2800
12,21,59,1100
80,31,79,1300
75,46,65,600
65,24,61,1500
90,45,69,700
73,45,80,1000
69,34,75,1200
68,40,55,3800
102,51,68,3800
63,24,74,3700
23,48,50,1700
17,51,64,1500
25,34,76,1400
21,8,66,300
30,23,71,2700
102,39,60,2700
40,29,52,2700
75,44,60,3300
40,12,64,3000
26,35,64,3800
71,19,72,3200
102,50,79,4000
68,30,78,2400
46,16,66,200
20,19,79,1800
11,27,60,2700
35,17,59,2100
18,7,77,3100
87,42,69,2700
61,38,79,2100
29,19,72,2500
88,33,67,2600
22,49,52,900
80,18,57,1800
52,34,62,1200
82,30,80,0
39,17,77,1000
20,40,67,3500
45,26,56,400
75,43,68,2500
62,8,66,900
23,28,74,3600
30,26,53,0
103,17,51,100
56,13,78,1000
102,7,50,600
94,30,61,2700
15,13,73,2100
84,27,57,2200
81,6,61,3200
102,13,76,1100
72,52,61,500
97,41,70,1800
81,31,68,3100
46,12,54,1700
91,8,62,400
85,43,53,3400
40,20,74,3700
86,25,71,700
101,9,68,1200
85,46,69,1900
84,15,75,3700
40,47,79,800
54,12,62,2500
31,43,55,300
19,24,58,4000
109,1,52,3500
72,17,51,800
69,34,59,3600
71,27,50,600
87,6,55,400
74,30,66,200
33,33,76,1500
62,15,54,2400
58,25,65,3100
56,21,50,2100
